Title,ID,Cover,Genres,Action and Adventure,Animals,Art,Children,Contemporary,Crime,Death,Dystopian,Espionage,Family,Fantasy,Fiction,Friendship,Health,Historical,Horror,Humor,Legal,Memoir,Murder,Mystery and Detective,Paranormal,Political,Psychological,Relationships,Romance,Self-help,Suspense,Thriller,Travel,War,Women,author,year,total_weeks,first_week,debut_rank,best_rank
THE BILLION DOLLAR SURE THING,/works/OL16034871W,6929446,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Emil Erdman,1973,23,1973-08-05,7,3
THE BIRD IN THE TREE,/works/OL535189W,6903482,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elizabeth Goudge,1940,6,1940-05-27,5,5
THE BIRD OF DAWNING,/works/OL1103537W,2663662,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Masefield,1934,1,1934-01-01,2,2
THE BIRD OF DAWNING,/works/OL1103537W,6470950,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Masefield,1934,1,1934-01-01,2,2
THE BIRD OF DAWNING,/works/OL1103537W,11596410,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Masefield,1934,1,1934-01-01,2,2
THE BIRDS FALL DOWN,/works/OL10515331W,11390925,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rebecca West,1966,25,1966-10-30,8,3
THE BIRTH OF VENUS,/works/OL877893W,606113,"['Fiction', 'Women', 'Historical', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sarah Dunant,2004,9,2004-03-07,15,9
THE BISHOPS JAEGERS,/works/OL474120W,13205918,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thorne Smith,1932,5,1932-11-07,2,2
ANGELS FALL,/works/OL111630W,1397491,"['Fiction', 'Murder', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Nora Roberts,2006,8,2006-07-30,1,1
ANGELS FALL,/works/OL111630W,1261977,"['Fiction', 'Murder', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Nora Roberts,2006,8,2006-07-30,1,1
ANGELS FALL,/works/OL111630W,9074404,"['Fiction', 'Murder', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Nora Roberts,2006,8,2006-07-30,1,1
THE BISHOPS MANTLE,/works/OL5208679W,6383473,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agnes Sligh Turnbull,1947,38,1947-11-23,14,5
THE BISHOPS PAWN,/works/OL20158834W,8803966,"['Thriller', 'Political']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Steve Berry,2018,2,2018-04-08,5,5
THE BITTERROOTS,/works/OL20081392W,8751859,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,C.J. Box,2019,3,2019-09-01,3,3
THE BLACK BOOK,/works/OL48288W,876812,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Patterson and David Ellis,2017,7,2017-04-16,1,1
THE BLACK BOOK,/works/OL48288W,876812,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lawrence Durrell,1960,6,1960-10-09,11,11
THE BLACK BOX,/works/OL25291761W,11983871,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Connelly,2012,6,2012-12-16,2,2
THE BLACK CAT,/works/OL464353W,7091654,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Martha Grimes,2010,1,2010-04-25,8,8
THE BLACK MARBLE,/works/OL2941544W,283258,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Joseph Wambaugh,1978,18,1978-01-01,15,3
ANGELS FLIGHT,/works/OL111734W,6618826,"['Legal', 'Thriller', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Michael Connelly,1999,6,1999-01-17,12,9
ANGELS FLIGHT,/works/OL111734W,3695411,"['Legal', 'Thriller', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Michael Connelly,1999,6,1999-01-17,12,9
THE BLACK WIDOW,/works/OL20198013W,8847846,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Silva,2016,7,2016-07-31,1,1
THE BLEEDING HEART,/works/OL1860052W,4400555,"['Fiction', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marilyn French,1980,16,1980-03-30,15,4
THE BLEEDING HEART,/works/OL1860052W,6475588,"['Fiction', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marilyn French,1980,16,1980-03-30,15,4
THE BLEEDING HEART,/works/OL1860052W,8021268,"['Fiction', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marilyn French,1980,16,1980-03-30,15,4
THE BLESSING,/works/OL2233729W,93038,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nancy Mitford,1951,14,1951-10-28,9,8
THE BLIND ASSASSIN,/works/OL675698W,11041760,"['Relationships', 'Fiction', 'Women', 'Family', 'Psychological', 'Art', 'Death']",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Margaret Atwood,2000,7,2000-09-24,6,6
THE BLIND ASSASSIN,/works/OL675698W,13536551,"['Relationships', 'Fiction', 'Women', 'Family', 'Psychological', 'Art', 'Death']",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Margaret Atwood,2000,7,2000-09-24,6,6
THE BLINDING KNIFE,/works/OL16558347W,11489001,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brent Weeks,2012,1,2012-09-30,11,11
ANGELS OF SEPTEMBER,/works/OL17884W,13262799,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew M. Greeley,1986,6,1986-02-16,8,7
THE BLOOD MIRROR,/works/OL19346563W,8458302,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brent Weeks,2016,1,2016-11-13,8,8
THE BLOOD MIRROR,/works/OL19346563W,8472606,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brent Weeks,2016,1,2016-11-13,8,8
THE BLOOD MIRROR,/works/OL19346563W,8737672,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brent Weeks,2016,1,2016-11-13,8,8
THE BLUE KNIGHT,/works/OL2941551W,2422264,"['Fiction', 'Thriller', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Joseph Wambaugh,1972,17,1972-03-19,10,6
THE BLUE LAST,/works/OL464446W,400147,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Martha Grimes,2001,3,2001-09-30,12,11
THE BLUE NOWHERE,/works/OL24211911W,10662777,"['Fiction', 'Mystery and Detective', 'Murder', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Jeffery Deaver,2001,1,2001-05-20,14,14
THE BLUE ZONE,/works/OL278089W,8325103,"['Thriller', 'Suspense', 'Fiction', 'Espionage', 'Mystery and Detective']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Andrew Gross,2007,1,2007-05-06,12,12
THE BLUEST EYE,/works/OL50565W,9255403,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toni Morrison,2000,11,2000-05-14,7,3
THE BOAT,/works/OL1372126W,9317442,"['Fiction', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lothar-Guenther Buchheim,1975,3,1975-07-27,10,9
THE BOAT,/works/OL1372126W,9317442,"['Fiction', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lothar-Gunther Buchheim,1975,1,1975-08-31,10,10
THE BODIES LEFT BEHIND,/works/OL14927347W,6822681,"['Fiction', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jeffery Deaver,2008,2,2008-11-30,13,13
THE BODY FARM,/works/OL263813W,5500545,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Patricia Cornwell,1994,10,1994-09-18,7,2
ANGLE OF REPOSE,/works/OL478213W,96450,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wallace Stegner,1971,1,1971-05-23,8,8
ANGLE OF REPOSE,/works/OL478213W,1467287,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wallace Stegner,1971,1,1971-05-23,8,8
THE BOLEYN INHERITANCE,/works/OL59950W,474834,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippa Gregory,2006,10,2006-12-24,12,10
THE BONE BED,/works/OL19961744W,10346445,"['Fiction', 'Women', 'Mystery and Detective', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Patricia Cornwell,2012,5,2012-11-04,4,4
THE BONE CLOCKS,/works/OL20922193W,10293711,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Mitchell,2014,6,2014-09-21,3,3
THE BONE GARDEN,/works/OL14871660W,1185532,"['Thriller', 'Suspense', 'Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,Tess Gerritsen,2007,4,2007-10-07,10,10
THE BONE SEASON,/works/OL17662569W,7935541,"['Women', 'Dystopian', 'Paranormal', 'Fiction']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Samantha Shannon,2013,3,2013-09-08,7,7
THE BONE TREE,/works/OL20001014W,10291407,"['Relationships', 'Suspense', 'Fiction', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,Greg Iles,2015,5,2015-05-10,4,4
THE BONE VAULT,/works/OL276227W,1385559,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Linda Fairstein,2003,2,2003-02-09,10,10
THE BONESETTERS DAUGHTER,/works/OL1843703W,4998419,"['Fiction', 'Women', 'Historical', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Amy Tan,2001,16,2001-03-11,2,2
THE BONESETTERS DAUGHTER,/works/OL1843703W,4977481,"['Fiction', 'Women', 'Historical', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Amy Tan,2001,16,2001-03-11,2,2
THE BONESETTERS DAUGHTER,/works/OL1843703W,2269207,"['Fiction', 'Women', 'Historical', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Amy Tan,2001,16,2001-03-11,2,2
THE BONFIRE OF THE VANITIES,/works/OL1925470W,10548223,"['Fiction', 'Legal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Wolfe,1987,56,1987-11-08,10,1
THE BONFIRE OF THE VANITIES,/works/OL1925470W,3205853,"['Fiction', 'Legal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Wolfe,1987,56,1987-11-08,10,1
THE BONFIRE OF THE VANITIES,/works/OL1925470W,3192376,"['Fiction', 'Legal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Wolfe,1987,56,1987-11-08,10,1
ANGLO-SAXON ATTITUDES,/works/OL2634869W,859168,"['Fiction', 'Psychological', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Angus Wilson,1956,13,1956-10-28,12,11
THE BOOK OF AIR AND SHADOWS,/works/OL185511W,4941767,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Michael Gruber,2007,1,2007-04-15,16,16
THE BOOK OF FATE,/works/OL1818533W,8294922,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Political']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Brad Meltzer,2006,7,2006-09-24,1,1
THE BOOK OF FATE,/works/OL1818533W,6981213,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Political']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Brad Meltzer,2006,7,2006-09-24,1,1
THE BOOK OF GUYS,/works/OL11629831W,10735055,"['Fiction', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garrison Keillor,1993,9,1993-12-19,6,6
THE BOOK OF GUYS,/works/OL11629831W,1237463,"['Fiction', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garrison Keillor,1993,9,1993-12-19,6,6
THE BOOK OF GUYS,/works/OL11629831W,3930870,"['Fiction', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garrison Keillor,1993,9,1993-12-19,6,6
THE BOOK OF LIES,/works/OL1818520W,7122037,"['Thriller', 'Suspense', 'Fiction', 'Family', 'Murder']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Brad Meltzer,2008,5,2008-09-21,2,2
THE BOOK OF LIES,/works/OL1818520W,10735062,"['Thriller', 'Suspense', 'Fiction', 'Family', 'Murder']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Brad Meltzer,2008,5,2008-09-21,2,2
THE BOOK OF LIES,/works/OL1818520W,10857911,"['Thriller', 'Suspense', 'Fiction', 'Family', 'Murder']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Brad Meltzer,2008,5,2008-09-21,2,2
THE BOOK OF LIFE,/works/OL17782786W,11159561,"['Contemporary', 'Romance', 'Suspense', 'Fiction', 'Travel', 'Women', 'Paranormal', 'Fantasy']",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,Deborah Harkness,2014,7,2014-08-03,1,1
THE BOOK OF LIFE,/works/OL17782786W,8060606,"['Contemporary', 'Romance', 'Suspense', 'Fiction', 'Travel', 'Women', 'Paranormal', 'Fantasy']",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,Deborah Harkness,2014,7,2014-08-03,1,1
THE BOOK OF LIFE,/works/OL17782786W,8568029,"['Contemporary', 'Romance', 'Suspense', 'Fiction', 'Travel', 'Women', 'Paranormal', 'Fantasy']",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,Deborah Harkness,2014,7,2014-08-03,1,1
THE BOOK OF LIGHTS,/works/OL1812114W,4324456,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chaim Potok,1981,3,1981-11-29,15,13
THE BOOK OF LONGINGS,/works/OL20666814W,9334345,"['Fiction', 'Women', 'Historical', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Sue Monk Kidd,2020,6,2020-05-10,6,5
THE BOOK OF LOST FRIENDS,/works/OL20662428W,9327888,"['Women', 'Historical', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lisa Wingate,2020,6,2020-04-26,8,8
THE BOOK OF MERLYN,/works/OL260452W,283794,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terence H. White,1977,24,1977-10-09,15,6
THE BOOK OF MERLYN,/works/OL260452W,10188910,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terence H. White,1977,24,1977-10-09,15,6
THE BOOK OF MERLYN,/works/OL260452W,1023121,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terence H. White,1977,24,1977-10-09,15,6
ANILS GHOST,/works/OL53066W,4527709,"['Women', 'Psychological', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Michael Ondaatje,2000,5,2000-05-21,16,12
ANILS GHOST,/works/OL53066W,6833395,"['Women', 'Psychological', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Michael Ondaatje,2000,5,2000-05-21,16,12
ANILS GHOST,/works/OL53066W,6859431,"['Women', 'Psychological', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Michael Ondaatje,2000,5,2000-05-21,16,12
THE BOOK OF TWO WAYS,/works/OL24321681W,11531682,"['Fiction', 'Women', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jodi Picoult,2020,8,2020-10-11,1,1
THE BOOKMANS PROMISE,/works/OL2916977W,473697,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Dunning,2004,1,2004-04-04,13,13
THE BORDER,/works/OL20152722W,8797412,"['Fiction', 'Thriller', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Don Winslow,2019,3,2019-03-17,3,3
THE BOSTON GIRL,/works/OL19996549W,10172212,"['Women', 'Historical', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Anita Diamant,2014,12,2014-12-28,12,6
THE BOUNTY LANDS,/works/OL453048W,8238082,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William Donohue Ellis,1952,3,1952-12-28,13,13
THE BOURBON KINGS,/works/OL19352491W,8464667,"['Fiction', 'Family', 'Contemporary', 'Romance']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,J.R. Ward,2015,1,2015-08-16,14,14
THE BOURNE BETRAYAL,/works/OL2454251W,2595792,"['Thriller', 'Action and Adventure', 'Fiction', 'Espionage', 'Mystery and Detective']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Eric Van Lustbader,2007,11,2007-06-24,12,8
A BEAUTIFULLY FOOLISH ENDEAVOR,/works/OL20876521W,10198808,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hank Green,2020,1,2020-07-26,4,4
ANIMAL FARM,/works/OL1168007W,10863035,"['Fiction', 'Political', 'Animals']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,George Orwell,1946,6,1946-09-29,7,7
ANIMAL FARM,/works/OL1168007W,10828845,"['Fiction', 'Political', 'Animals']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,George Orwell,1946,6,1946-09-29,7,7
ANIMAL FARM,/works/OL1168007W,10550889,"['Fiction', 'Political', 'Animals']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,George Orwell,1946,6,1946-09-29,7,7
THE BOURNE DECEPTION,/works/OL21579037W,10383248,"['Fiction', 'Espionage', 'Suspense']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eric Van Lustbader,2009,4,2009-06-28,3,2
THE BOURNE DOMINION,/works/OL20942602W,10311116,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Van Lustbader,2011,2,2011-08-07,9,9
THE BOURNE IDENTITY,/works/OL2664916W,499340,"['Fiction', 'Action and Adventure', 'Espionage']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Ludlum,1980,33,1980-03-09,3,1
THE BOURNE IDENTITY,/works/OL2664916W,4672404,"['Fiction', 'Action and Adventure', 'Espionage']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Ludlum,1980,33,1980-03-09,3,1
THE BOURNE IMPERATIVE,/works/OL16498967W,7243259,"['Fiction', 'Women', 'Espionage', 'Crime']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eric Van Lustbader,2012,1,2012-06-24,12,12
THE BOURNE LEGACY,/works/OL2454245W,1987754,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Van Lustbader,2004,6,2004-07-11,8,8
THE BOURNE OBJECTIVE,/works/OL20942647W,10311200,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Van Lustbader,2010,3,2010-06-20,9,9
THE BOURNE SANCTION,/works/OL2454248W,7261049,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Espionage']",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Eric Van Lustbader,2008,7,2008-08-17,2,2
THE BOURNE SUPREMACY,/works/OL2664910W,4145385,"['Fiction', 'Action and Adventure', 'Espionage']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Ludlum,1986,32,1986-03-09,1,1
THE BOURNE ULTIMATUM,/works/OL2664900W,5412522,"['Fiction', 'Espionage', 'Action and Adventure']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Ludlum,1990,26,1990-03-18,1,1
THE BOY,/works/OL20586571W,9228133,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Tami Hoag,2019,1,2019-01-20,11,11
